name,address,website,phone_number,reviews_count,reviews_average,category,subcategory,city,state,area
Hari Om collection,"district Shopping Centre, B\4, Sector 21, Gandhinagar, Gujarat 382021",,099244 55882,,3.9,shop,,gandhinagar,gujarat,"district Shopping Centre, B\4"
Varsha Handicraft,"District Shopping Centre, Sector 21, Gandhinagar, Gujarat 382021",varshahandicraft.com,094286 82888,,4.4,shop,,gandhinagar,gujarat,"District Shopping Centre, Sector 21"
"Ayuda Organics - A2 Desi Cow Milk, A2 Bilona Ghee & 100% Organic Food Products Store","A/9, District Shopping Centre, Nr. Reliance Fresh, Nr. KabhiB Bakery, Opposite GNFC Neem Shop, Sector-21, Gandhinagar, Gujarat 382021",ayudaorganics.com,094846 71266,,4.9,shop,,gandhinagar,gujarat,"A/9, District Shopping Centre"
FLOW STYLE,"SHOP No. 27/28, RADHE SQUARE, ROAD, near KABIR WORLD, Kudasan, Gandhinagar, Gujarat 382419",,092753 33300,,4.9,shop,,gandhinagar,gujarat,"SHOP No. 27/28, RADHE SQUARE"
Shaishav Art Gallery,"Shop No. B-15, District Shopping Centre, Sector 21, Gandhinagar, Gujarat 382021",,098255 88376,,4.3,shop,,gandhinagar,gujarat,"Shop No. B-15, District Shopping Centre"
Garvi Gujrari Emporium - Gandhinagar,"Patnagar Yojna Bhavan,, Sector-16, Gandhinagar, Gandhinagar, Gujarat 382016",,099784 08983,,4.0,shop,,gandhinagar,gujarat,"Patnagar Yojna Bhavan,"
Bhavani Super Market,"Shop No, 343, Rd Number 6, Doubledaker, Sector 24, Gandhinagar, Gujarat 382016",,098795 74981,,4.1,shop,,gandhinagar,gujarat,"Shop No, 343"
ASHOK PAN HOUSE,"161, Sector 21, Gandhinagar, Gujarat 382021",,084691 72117,,4.4,shop,,gandhinagar,gujarat,"161, Sector 21"
KABIR WORLD SECTOR 11- THE GIFT & HOME DECOR STORE,"Shop no G 19, Meghmalhar Complex, opposite I venus, Sector 11, Gandhinagar, Gujarat 382011",,,,4.8,shop,,gandhinagar,gujarat,"Shop no G 19, Meghmalhar Complex"
Panvi Boutique,"Panvi Boutique, 1st floor, R world Inox theatre, Sector 21, Gandhinagar, Gujarat 382021",,099253 06542,,4.2,shop,,gandhinagar,gujarat,"Panvi Boutique, 1st floor"
Sarthak Pulse Mall,"Bhaijipura Cross Road, Gandhinagar, Gujarat 382419",,,,4.4,shop,,gandhinagar,gujarat,"Bhaijipura Cross Road, Gandhinagar"
Jockey Exclusive Store,"Ground Floor, Shop No 5, Radhe Square, Reliance Cross Rd, opp. Nid, Kudasan, Gandhinagar, Gujarat 382419",stores.jockey.in,095126 38844,,4.7,shop,,gandhinagar,gujarat,"Ground Floor, Shop No 5"
Dream Electronics,"865, Vishwakarma Shopping Road Number 6 Sector 21 Gandhinagar Gujarat 382021 IN, Rd Number 6, Gandhinagar, Gujarat",,084859 44241,,3.3,shop,,gandhinagar,gujarat,"865, Vishwakarma Shopping Road Number 6 Sector 21 Gandhinagar Gujarat 382021 IN"
Shopping Center - Sector 17,"GH Rd, near Public Park, Old M.L.A.Quarters, Sector 17, Gandhinagar, Gujarat 382010",,,,4.0,shop,,gandhinagar,gujarat,"GH Rd, near Public Park"
KRUPA BOUTIQUE (LADIES TAILOR),"132, 1st floor, RADHE SQUARE, above cake bar, nr. Reliance Cross Road, Kudasan, Gandhinagar, Gujarat 382419",,096623 96510,,4.2,shop,,gandhinagar,gujarat,"132, 1st floor"
Osia Hypermart,"152, CHH Rd, Sector 21, Gandhinagar, Gujarat 382021",osiahypermart.com,,,4.0,shop,,gandhinagar,gujarat,"152, CHH Rd"
World Time,"Sector 21, Gandhinagar, Gujarat 382021",,098791 34006,,4.1,shop,,gandhinagar,gujarat,"Sector 21, Gandhinagar"
Shruti Stationery & General Store,"G.F 11, Shreedhar Aurum, near SHIVALAY PARISAR, Kudasan, Gandhinagar, Gujarat 382419",,095127 07427,,4.3,shop,,gandhinagar,gujarat,"G.F 11, Shreedhar Aurum"
Sector 19 Shopping Centre,"6MC9+W4G, Sector 19, Gandhinagar, Gujarat 382021",,,,3.9,shop,,gandhinagar,gujarat,"6MC9+W4G, Sector 19"
"Shriji Collection - Best Women Clothing in Gandhinagar, Western outfit, Gown, Traditional Clothing for Women in Gandhinagar","A/6 District Shopping Center, Sector 21, Gandhinagar, Gujarat 382021",instagram.com,098244 41185,,4.6,shop,,gandhinagar,gujarat,"A/6 District Shopping Center, Sector 21"
RAJ JEANS,"District Shopping Center, A) 201, near R world, Sector 21, Gandhinagar, Gujarat 382021",,098515 15128,,3.6,shop,,gandhinagar,gujarat,"District Shopping Center, A) 201"
KERALA STORE,"6MJ8+MJ5, Sector 21, Gandhinagar, Gujarat 382021",,083206 62179,,4.6,shop,,gandhinagar,gujarat,"6MJ8+MJ5, Sector 21"
TROOMS,"District Shopping Centre, A/5/4, nr. Bansi Sweet Mart, Sector 21, Gandhinagar, Gujarat 382021",,,,4.8,shop,,gandhinagar,gujarat,"District Shopping Centre, A/5/4"
Hip-Hop The Fashion Hub. (The best men's wear and garment shop in gandhinagar),"B-11, District Shopping Centre, Near White House, Sector -21, Gandhinagar, Gujarat 382021",,077779 51777,,4.4,shop,,gandhinagar,gujarat,"B-11, District Shopping Centre"
Kabhi B Bakery - Sector 21 (Gandhinagar),"A/9, DISTRICT SHOPPING CENTER SECTOR NO.21, Gujarat 382021",kabhi-b.com,085111 07630,,4.2,shop,,gandhinagar,gujarat,"A/9, DISTRICT SHOPPING CENTER SECTOR NO.21"
Royal Furnishing,"294, Pramukh Apartment, near Ravi Stationery, Sector 20, Gandhinagar, Gujarat 380020",,098245 19803,,4.3,shop,,gandhinagar,gujarat,"294, Pramukh Apartment"
Shopping Center Sector 5,"6J9H+326, Sector 5A, Sector 5, Gandhinagar, Gujarat 382006",,,,3.9,shop,,gandhinagar,gujarat,"6J9H+326, Sector 5A"
Priya Selection,"209,District Shopping Center, Plot No.217, Near Vegetable Market, District Shopping Center, Sector 21, Gandhinagar, Gujarat 382021",,,,3.4,shop,,gandhinagar,gujarat,"209,District Shopping Center"
Gandhinagar Ayurvedic Store,"6MF6+R52 Juna Sachivalaya Meena Bazar, Sector 10B, Sector 10, Gandhinagar, Gujarat 382010",,,,5.0,shop,,gandhinagar,gujarat,"6MF6+R52 Juna Sachivalaya Meena Bazar, Sector 10B"
Sumancity Gift Centre,"Shop No: 9, Ground Floor, Sumancity, CH Rd, Sector 11, Gandhinagar, Gujarat 382011",,093275 40421,,4.2,shop,,gandhinagar,gujarat,"Shop No: 9, Ground Floor"
Vrundavan Sweets & Namkin,"Shopping Centre, A/12, Sector 21, Gandhinagar, Gujarat 382021",,099097 17997,,3.9,shop,,gandhinagar,gujarat,"Shopping Centre, A/12"
Reliance Fresh,"Shop No 11-12, District Shopping Centre, Sector 21, Gandhinagar, Gujarat 382021",storelocator.ril.com,1800 102 7382,,3.9,shop,,gandhinagar,gujarat,"Shop No 11-12, District Shopping Centre"
Sector 6 Main Shopping Center,"Opp. Suvidha Sector-6, Office Sector B16, G Rd, Sector 6-b, Sector 6, Gandhinagar, Gujarat 382006",,,,4.1,shop,,gandhinagar,gujarat,"Opp. Suvidha Sector-6, Office Sector B16"
Adhunik Emporium,"260/1, Road Number 6 Dharti Complex, Sector 28 Kolvada, Road, Gandhinagar, Gujarat 382028",,072028 10312,,4.0,shop,,gandhinagar,gujarat,"260/1, Road Number 6 Dharti Complex"
Mr Menswear & Kids Wear,"SHOP NO. 200, district Shopping Centre, behind RAYMOND SHOP, Sector 21, Gandhinagar, Gujarat 382021",,097250 78003,,4.8,shop,,gandhinagar,gujarat,"SHOP NO. 200, district Shopping Centre"
B Mart Super Market,"Siddhraj Zori, KH-0, 15, Sarkhej - Gandhinagar Hwy, Near Sargasan Circle, Vasana Hadmatia, Gandhinagar, Gujarat 382419",,098251 51277,,4.2,shop,,gandhinagar,gujarat,"Siddhraj Zori, KH-0"
Awara The Fashion Hub,"Sector 21, Gandhinagar, Gujarat 382021",,088661 38806,,4.7,shop,,gandhinagar,gujarat,"Sector 21, Gandhinagar"
FASHION WORLD,"B13 district shopping center, Sector 21, Gandhinagar, Gujarat 382021",linktr.ee,098981 90446,,4.7,shop,,gandhinagar,gujarat,"B13 district shopping center, Sector 21"
"Arihant Outlets, Kudasan","Plot No. 103, Kudasan-Por Rd, beside The Landmark, opp. Siddharaj Z Square, Kudasan, Gandhinagar, Gujarat 382419",,070698 64103,,4.6,shop,,gandhinagar,gujarat,"Plot No. 103, Kudasan-Por Rd"
Savyaa - Women's Ethnic Wear Store,"Shop no. 23, Kanam Residency 2, Kudasan, Gandhinagar, Gujarat 382419",savyaa.in,085114 45228,,4.5,shop,,gandhinagar,gujarat,"Shop no. 23, Kanam Residency 2"
FLOW STYLE,"SHOP No. 27/28, RADHE SQUARE, ROAD, near KABIR WORLD, Kudasan, Gandhinagar, Gujarat 382419",,092753 33300,,4.9,shop,,gandhinagar,gujarat,"SHOP No. 27/28, RADHE SQUARE"
Jockey Exclusive Store,"Ground Floor, Shop No 5, Radhe Square, Reliance Cross Rd, opp. Nid, Kudasan, Gandhinagar, Gujarat 382419",stores.jockey.in,095126 38844,,4.7,shop,,gandhinagar,gujarat,"Ground Floor, Shop No 5"
Ghanshyam Furniture,"Plot-852, Vishwakarma Shopping, Sector 21, Gandhinagar, Gujarat 382021",,098250 13758,,4.0,shop,,gandhinagar,gujarat,"Plot-852, Vishwakarma Shopping"
"Cashify Mobile Phone Store | Buy, Sell & Repair in Gandhinagar","Plot No. - 198, District Shopping Center, Sector 21, Gandhinagar, Gujarat 382021",cashify.in,0731 462 1115,,4.8,shop,,gandhinagar,gujarat,"Plot No. - 198, District Shopping Center"
Hanger's & Scissor's Boutique,"Shop no. 22, Vihaan Nirvana, Surya Rd, Sargasan, Gandhinagar, Gujarat 382419",,099871 91891,,4.9,shop,,gandhinagar,gujarat,"Shop no. 22, Vihaan Nirvana"
Suman Tyres,"Suman Tower, Sector 11, Gandhinagar, Gujarat 382010, Sector 11, Gandhinagar, Gujarat 382011",sumantyres.vercel.app,094266 36250,,4.2,shop,,gandhinagar,gujarat,"Suman Tower, Sector 11"
Asopalav creation,"1st Floor, B 9 / 1, District Shopping Centre - 21, Gandhinagar, Gujarat 382021",asopalavgandhinagar.com,088790 58799,,3.9,shop,,gandhinagar,gujarat,"1st Floor, B 9 / 1"
My Jio Store,"Plot No 165, Chandan House Sec 21, Opp R World Cinema, District Shopping Centre, Gandhinagar, Gujarat 382021",,090827 07639,,3.9,shop,,gandhinagar,gujarat,"Plot No 165, Chandan House Sec 21"
Shree Ghanshyam Emporium,"Shri Nagar Society, Sector - 23/24 Road, Sector 24, Gandhinagar, Gujarat 382016",,099247 51461,,4.7,shop,,gandhinagar,gujarat,"Shri Nagar Society, Sector - 23/24 Road"
"Generic Medical Store, Gandhinagar","No.G-2, Sector 12B, 12, GH Rd, Sector 16, Gandhinagar, Gujarat 382016",,,,3.4,shop,,gandhinagar,gujarat,"No.G-2, Sector 12B"
Highlander Store - Infocity Gandhinagar,"Shop No.37, SUPER MALL-2, Nr Gh- 0, Infocity, Gandhinagar, Gujarat 382007",getketch.com,081608 60127,,4.6,shop,,gandhinagar,gujarat,"Shop No.37, SUPER MALL-2"
KRUPA BOUTIQUE (LADIES TAILOR),"132, 1st floor, RADHE SQUARE, above cake bar, nr. Reliance Cross Road, Kudasan, Gandhinagar, Gujarat 382419",,096623 96510,,4.2,shop,,gandhinagar,gujarat,"132, 1st floor"
La Pink,"670/1, GH Rd, opp. Vishal Super Market, Sector 7/B, Sector 7, Gandhinagar, Gujarat 382007",,094292 00618,,3.6,shop,,gandhinagar,gujarat,"670/1, GH Rd"
Ratnadeep Novelty Stores,"India Post Office, GH Road shopping canter, Sector 16, Gandhinagar, Gujarat 382016",,098984 94025,,4.6,shop,,gandhinagar,gujarat,"India Post Office, GH Road shopping canter"
Gandhinagar Medical Store,"B-3, Civil Hospital Compound, Sector 12B, Gandhinagar, Gujarat 382016",,098245 09656,,4.0,shop,,gandhinagar,gujarat,"B-3, Civil Hospital Compound"
M F Sports,"Plot no a/6, first floor, district shopping center, opp. Reliance fresh, Sector 21, Gandhinagar, Gujarat 382021",,099987 46797,,4.1,shop,,gandhinagar,gujarat,"Plot no a/6, first floor"
B MAYURI (Mayuri Selection & Boutique),"Shop No, B- 114, First Floor, B Block, Shyam Shrushti Complex, A-118, Kudasan, Gandhinagar, Gujarat 382419",instagram.com,080003 73662,,4.1,shop,,gandhinagar,gujarat,"Shop No, B- 114"
Queen ladies footwear and hand bags,"Shop No. A/1/3 district shopping center, near saurashtra farsan, Sector 21, Gandhinagar, Gujarat 382021",,092658 52838,,5.0,shop,,gandhinagar,gujarat,"Shop No. A/1/3 district shopping center, near saurashtra farsan"
Parshwa Stationer and general Store,"B-5,District Shopping Center Shopping Centre, Sector 21, Gandhinagar, Gujarat 382021",,079 2322 1068,,4.0,shop,,gandhinagar,gujarat,"B-5,District Shopping Center Shopping Centre"
Ketul - The Interior Hub,"G-1, Akshar Complex, Sector 20, R-World 21 Cinema road, Chh road, Opposite Dist. Shopping Centre, Gandhinagar, Gujarat 382021",,098242 94036,,4.5,shop,,gandhinagar,gujarat,"G-1, Akshar Complex"
Samsung SmartPlaza - Mann Electronics,"No 869/2, Vishwakarma Shopping Center, near Madhur Parlour, Sector 21, Gandhinagar, Gujarat 382016",samsungsmartplaza.co.in,070390 02965,,3.1,shop,,gandhinagar,gujarat,"No 869/2, Vishwakarma Shopping Center"
Gujju BookWale,"Plot No.:865 Basement, Vishwakarma Shopping Centre, Sector 21 Rd, opposite Government Library, Sector 21, Gandhinagar, Gujarat 382021",gujjubookwale.com,085110 24218,,4.8,shop,,gandhinagar,gujarat,"Plot No.:865 Basement, Vishwakarma Shopping Centre"
"vivo Exclusive Store (Maruti The Mobile Store, Gandhinagar)","Plot No 16, Shop No B/7, Megh Malhar, Sector 11, Gandhinagar, Gujarat 382011",vivo.com,099981 74646,,4.8,shop,,gandhinagar,gujarat,"Plot No 16, Shop No B/7"
"Hawkins Authorised Dealer - Sector 21, Gandhinagar","Shop No B/10, Shopping Centre, Vimal Trading Company, opposite Church, Sector 21, Gandhinagar, Gujarat 382021",stores.gethawkins.in,08071 700 986,,5.0,shop,,gandhinagar,gujarat,"Shop No B/10, Shopping Centre"
Raja Traders,"B-6, District Shopping Center, Sector 21, Gandhinagar, Gujarat 382021",,,,3.5,shop,,gandhinagar,gujarat,"B-6, District Shopping Center"
150 Bullet point,"Plot No.150/1 21, near R - World, Sector 21, Gandhinagar, Gujarat 382021",,098244 25816,,4.9,shop,,gandhinagar,gujarat,"Plot No.150/1 21, near R - World"
Darbar Pujapa,"inside Vegetable Market, Sector 21, Gandhinagar, Gujarat 382021",,,,4.1,shop,,gandhinagar,gujarat,"inside Vegetable Market, Sector 21"
Laxmi vasan bhandar,"shop no-25 & 26, near church, Sector 21, Gandhinagar, Gujarat 382021",laxmisteel.org,090336 63583,,4.5,shop,,gandhinagar,gujarat,"shop no-25 & 26, near church"
Bhagwati Emporium,"Shop No 180/182 Vegetable Market Compound, Sector 21, Gandhinagar, Gujarat 382021",,089055 90484,,4.8,shop,,gandhinagar,gujarat,"Shop No 180/182 Vegetable Market Compound, Sector 21"
LUCKY SWAGAT JEWELS,"district Shopping Centre, B/7, Sector 21, Gandhinagar, Gujarat 382021",lsjewels.co.in,099258 41305,,4.9,shop,,gandhinagar,gujarat,"district Shopping Centre, B/7"
Parakh Stores,"North Star, 31,Pramukh Tangent, Circle, near Mc Donald's, Sargasan, Gandhinagar, Gujarat 382481",,095126 61000,,4.7,shop,,gandhinagar,gujarat,"North Star, 31"
Anamica Chasmaghar,"Akshardham Complex, Pramokhs Plaza, CHH Rd, Sector 20, Gandhinagar, Gujarat 382021",,070438 50517,,3.0,shop,,gandhinagar,gujarat,"Akshardham Complex, Pramokhs Plaza"
Mahalaxmi Steel Furniture,"850, Vishwakarma Shopping, Sector 21, Gandhinagar, Gujarat 382021",,098982 94494,,3.7,shop,,gandhinagar,gujarat,"850, Vishwakarma Shopping"
Gandhinagar Hardware & Paint Mart,"Shop No. 8, Patnagar Yojna Bhavan, Sector 16, Gandhinagar, Gujarat 382016",,079 2322 2646,,4.0,shop,,gandhinagar,gujarat,"Shop No. 8, Patnagar Yojna Bhavan"
Satyam Shivam Sundaram,"Shopping Centre, 218, Distic, Sector 21, Gandhinagar, Ahmedabad, Gujarat 382021",,095744 40784,,4.2,shop,,gandhinagar,gujarat,"Shopping Centre, 218"
Samsung Experience Store - Chandan Enterprise - Sector 21,"Plot No 163, opposite Nigam Petrol Pump, Sector 21, Gandhinagar, Gujarat 382021",samsungexclusivestores.in,092274 00130,,4.6,shop,,gandhinagar,gujarat,"Plot No 163, opposite Nigam Petrol Pump"
SAMS TOY WORLD - GANDHINAGAR - OSIA HYPERMART,"basment, Osia Hypermart Inox theater, Sector 21, Gandhinagar, Gujarat 382021",samstoy.in,096649 98614,,3.9,shop,,gandhinagar,gujarat,"basment, Osia Hypermart Inox theater"
MANN SELECTION,"Shop B 8, district Shopping Centre, Gandhinagar, Gujarat 382010",,094280 50899,,3.8,shop,,gandhinagar,gujarat,"Shop B 8, district Shopping Centre"
Shruti Stationery & General Store,"G.F 11, Shreedhar Aurum, near SHIVALAY PARISAR, Kudasan, Gandhinagar, Gujarat 382419",,095127 07427,,4.3,shop,,gandhinagar,gujarat,"G.F 11, Shreedhar Aurum"
Bhagyoday Furniture,"Vishwakarma Shopping Center, 876, Sector 21, Gandhinagar, Gujarat 382021",linktr.ee,094264 25450,,4.5,shop,,gandhinagar,gujarat,"Vishwakarma Shopping Center, 876"
Phonewale,"Shop No 12 & 13, R World, near Pantaloons, Sector 21, Gandhinagar, Gujarat 382021",pin.phonewale.store,095589 97919,,4.3,shop,,gandhinagar,gujarat,"Shop No 12 & 13, R World"
Apollo Pharmacy Gandhinagar,"Ground Flr, No. 317, GH Rd, nr. ICICI Bank, Sector 16, Gandhinagar, Gujarat 382016",apollopharmacy.in,076000 41633,,3.3,shop,,gandhinagar,gujarat,"Ground Flr, No. 317"
Akshar stationery || Best Book And Pen Shop In Gandhinagar/Office And School Stationery Shop In Gandhinagar,"Shop no 3, near Jaliyan Jewellers, Sector 6, Gandhinagar, Gujarat 382006",aksharbooks.com,082002 68957,,4.3,shop,,gandhinagar,gujarat,"Shop no 3, near Jaliyan Jewellers"
THE HR BULLET POINT,"near Royal Honda showroom, beside BJP office, Sector 21, Gandhinagar, Gujarat 382021",youtube.com,096647 33034,,4.9,shop,,gandhinagar,gujarat,"near Royal Honda showroom, beside BJP office"
Kore mobiles N More,"Shop no B/12 Ground Floor 21 Shopping Centre Sector -21 Gandhinager, Ahemdabad, Gujarat 382021",,,,4.2,shop,,gandhinagar,gujarat,"Shop no B/12 Ground Floor 21 Shopping Centre Sector -21 Gandhinager, Ahemdabad"
Westside - Gandhinagar,"Westside-Trent Ltd, Radhe Infinity Nr, Raksha Shakti Cir, Kudasan, Gandhinagar, Gujarat 382426",westside.com,,,3.8,shop,,gandhinagar,gujarat,"Westside-Trent Ltd, Radhe Infinity Nr"
Mood Of Wood Pvt. Ltd.,"Plot No. 909/1, Near, KH 7 Dharm Cir, Sector 28 GIDC, Sector 28, Gandhinagar, Gujarat 382028",moodofwood.in,099257 41418,,4.8,shop,,gandhinagar,gujarat,"Plot No. 909/1, Near"
Jeans Factory,"209,District Shopping Center, B11, District Shopping Center, Sector 21, Ahmedabad, Gujarat 382021",,098250 24297,,4.0,shop,,gandhinagar,gujarat,"209,District Shopping Center"
Fashion Street,"b-3 District shopping center, sector:-21, b-3, CHH Rd, Sector 21, Gandhinagar, Gujarat 382021",,090333 62021,,3.5,shop,,gandhinagar,gujarat,"b-3 District shopping center, sector:-21"
The Wedding Story,"district Shopping Centre, A/3, near saurastra farsan, Sector 21, Gandhinagar, Gujarat 382021",instagram.com,093288 21628,,5.0,shop,,gandhinagar,gujarat,"district Shopping Centre, A/3"
